,filename,width,height,class,xmin,ymin,xmax,ymax
238,5-avi-frame2659_jpg.rf.d6540e08d4090253dd1b6259c00f5587.jpg,800,550,2,697,72,756,120
239,5-avi-frame26_jpg.rf.dab8d61d5491509efa490ab6c0e513d3.jpg,800,550,2,673,63,733,116
240,5-avi-frame26_jpg.rf.dab8d61d5491509efa490ab6c0e513d3.jpg,800,550,37,679,118,726,140
241,5-avi-frame26_jpg.rf.dab8d61d5491509efa490ab6c0e513d3.jpg,800,550,1,685,142,722,178
242,5-avi-frame2711_jpg.rf.d34cc41e47df7a0582f4a9b31e434b76.jpg,800,550,5,204,132,218,145
243,5-avi-frame2711_jpg.rf.d34cc41e47df7a0582f4a9b31e434b76.jpg,800,550,4,408,122,424,136
244,5-avi-frame2711_jpg.rf.d34cc41e47df7a0582f4a9b31e434b76.jpg,800,550,4,476,172,489,184
245,5-avi-frame2711_jpg.rf.d34cc41e47df7a0582f4a9b31e434b76.jpg,800,550,5,148,181,161,193
246,5-avi-frame2719_jpg.rf.81a2d911f7a0d7be983213ea9e32cfd9.jpg,800,550,5,38,171,58,189
247,5-avi-frame2719_jpg.rf.81a2d911f7a0d7be983213ea9e32cfd9.jpg,800,550,5,120,99,139,118
248,5-avi-frame2719_jpg.rf.81a2d911f7a0d7be983213ea9e32cfd9.jpg,800,550,4,423,81,444,104
249,5-avi-frame2719_jpg.rf.81a2d911f7a0d7be983213ea9e32cfd9.jpg,800,550,4,522,157,543,178
250,5-avi-frame2801_jpg.rf.b2891ab29b89a5ae4cd26814f6a03e0b.jpg,800,550,1,468,175,480,187
251,5-avi-frame2801_jpg.rf.b2891ab29b89a5ae4cd26814f6a03e0b.jpg,800,550,1,164,179,174,190
252,5-avi-frame2802_jpg.rf.6267515ea4af223978188c90b3c109f8.jpg,800,550,1,155,177,166,189
253,5-avi-frame2802_jpg.rf.6267515ea4af223978188c90b3c109f8.jpg,800,550,1,470,173,483,186
254,5-avi-frame2802_jpg.rf.e7aa2f7ffec9f65fa358511c7658a754.jpg,800,550,1,470,174,482,185
255,5-avi-frame2802_jpg.rf.e7aa2f7ffec9f65fa358511c7658a754.jpg,800,550,1,154,178,166,189
256,5-avi-frame2805_jpg.rf.37544427b381be214684c4626864140a.jpg,800,550,1,481,170,496,185
257,5-avi-frame2805_jpg.rf.37544427b381be214684c4626864140a.jpg,800,550,1,126,175,138,188
258,5-avi-frame2809_jpg.rf.1c44b6e90b8bb76108e8518841ea2f74.jpg,800,550,1,75,169,90,186
259,5-avi-frame2809_jpg.rf.1c44b6e90b8bb76108e8518841ea2f74.jpg,800,550,1,502,164,520,180
260,5-avi-frame2810_jpg.rf.93deab8ca54e1b8b1fd8acc563df80f6.jpg,800,550,1,57,167,74,185
261,5-avi-frame2810_jpg.rf.93deab8ca54e1b8b1fd8acc563df80f6.jpg,800,550,1,509,161,527,179
262,5-avi-frame2810_jpg.rf.c1721c87e8c53cb3eb5d7bffd3d6c5d3.jpg,800,550,1,58,167,74,184
263,5-avi-frame2810_jpg.rf.c1721c87e8c53cb3eb5d7bffd3d6c5d3.jpg,800,550,1,509,161,528,179
264,5-avi-frame2812_jpg.rf.e58a66696cdfee3ceedd057536524a9f.jpg,800,550,1,17,163,36,183
265,5-avi-frame2812_jpg.rf.e58a66696cdfee3ceedd057536524a9f.jpg,800,550,1,524,157,545,177
266,5-avi-frame2814_jpg.rf.8f0ff3a9a8404fdefe8798751c0d938d.jpg,800,550,1,543,151,568,173
267,5-avi-frame2815_jpg.rf.1f98f4db598662ac7164bf76ccc2cfd8.jpg,800,550,1,555,149,581,172
268,5-avi-frame2815_jpg.rf.75c586af79c325c8e7ac4b6f7d333432.jpg,800,550,1,556,149,580,172
269,5-avi-frame2817_jpg.rf.c8a224d205f88b5d352e1f0ba07d26ee.jpg,800,550,1,588,138,616,167
270,5-avi-frame2818_jpg.rf.3799c3ed47c81602dc5e44a5efc7355f.jpg,800,550,1,607,132,638,163
271,5-avi-frame2819_jpg.rf.e006e69e9f660fce35dd593eee67dd2a.jpg,800,550,1,631,126,666,159
272,5-avi-frame2860_jpg.rf.f9e3cf1db04a3238d934703311327733.jpg,800,550,8,453,180,465,192
273,5-avi-frame2865_jpg.rf.8f82debbec13a16240f23a6775326f57.jpg,800,550,8,469,175,483,190
274,5-avi-frame2866_jpg.rf.db217447f7faec1a953597c384c8d690.jpg,800,550,8,471,175,487,189
275,5-avi-frame2883_jpg.rf.47b6e86d7ac887b7c716a5f9dea79371.jpg,800,550,8,606,132,647,173
276,5-avi-frame2883_jpg.rf.74ec889a8261f8c963240aa038c4359f.jpg,800,550,8,605,132,647,173
277,5-avi-frame2952_jpg.rf.2967881ee390e2dfca273eadaa33574b.jpg,800,550,8,482,182,493,194
278,5-avi-frame2952_jpg.rf.2967881ee390e2dfca273eadaa33574b.jpg,800,550,35,648,160,670,171
279,5-avi-frame2957_jpg.rf.d20967b081472e92620c6b270568e9c7.jpg,800,550,8,489,179,502,192
280,5-avi-frame2961_jpg.rf.628fb56a6749b694a2070af68cf83b69.jpg,800,550,8,499,177,513,191
281,5-avi-frame2963_jpg.rf.fec9305200bb3e9c1536f183d4d97314.jpg,800,550,8,504,173,521,190
282,5-avi-frame2969_jpg.rf.bb740b4aa1fbc5453bb39fa21e91ba6c.jpg,800,550,8,532,164,552,185
283,5-avi-frame296_jpg.rf.bce3a136883443b4108629277dcd80e9.jpg,800,550,42,209,166,229,187
284,5-avi-frame296_jpg.rf.bce3a136883443b4108629277dcd80e9.jpg,800,550,43,479,173,496,188
285,5-avi-frame296_jpg.rf.bce3a136883443b4108629277dcd80e9.jpg,800,550,35,530,170,544,178
286,5-avi-frame2972_jpg.rf.6599d3bdb6e04b5b7d5060dbe81179fd.jpg,800,550,8,551,147,579,173
287,5-avi-frame2973_jpg.rf.494e7f2e3ad80aadd517d9d740a0248e.jpg,800,550,8,563,154,590,182
288,5-avi-frame298_jpg.rf.40cb8d2f7cefb34fae63b1284171c505.jpg,800,550,35,550,165,566,175
289,5-avi-frame298_jpg.rf.40cb8d2f7cefb34fae63b1284171c505.jpg,800,550,43,489,171,503,185
290,5-avi-frame298_jpg.rf.40cb8d2f7cefb34fae63b1284171c505.jpg,800,550,42,188,163,209,184
291,5-avi-frame301_jpg.rf.ca3dedf738a44764c2beef2200e5ac14.jpg,800,550,42,125,152,151,178
292,5-avi-frame301_jpg.rf.ca3dedf738a44764c2beef2200e5ac14.jpg,800,550,43,511,165,529,184
293,5-avi-frame301_jpg.rf.ca3dedf738a44764c2beef2200e5ac14.jpg,800,550,35,615,153,638,166
294,5-avi-frame305_jpg.rf.54cc61e00fa39161f56dabc498a701a8.jpg,800,550,43,572,144,601,173
295,5-avi-frame306_jpg.rf.6f2cd61b1328a29c9eb07c10f46c773f.jpg,800,550,43,610,133,643,166
296,5-avi-frame309_jpg.rf.37d5643138bbcd576c8e47573b62e059.jpg,800,550,43,760,86,800,140
297,5-avi-frame314_jpg.rf.10f6cfdfaa0e8730e95d17eeadd1c7ef.jpg,800,550,46,499,193,509,219
298,5-avi-frame314_jpg.rf.10f6cfdfaa0e8730e95d17eeadd1c7ef.jpg,800,550,26,467,167,477,176
299,5-avi-frame314_jpg.rf.10f6cfdfaa0e8730e95d17eeadd1c7ef.jpg,800,550,27,466,178,478,189
300,5-avi-frame315_jpg.rf.9a60a16028f7ec07348dca5dc4a135b0.jpg,800,550,27,469,176,480,188
301,5-avi-frame315_jpg.rf.9a60a16028f7ec07348dca5dc4a135b0.jpg,800,550,26,468,166,481,175
302,5-avi-frame315_jpg.rf.9a60a16028f7ec07348dca5dc4a135b0.jpg,800,550,46,506,193,520,222
303,5-avi-frame3208_jpg.rf.ede961c293ae097cfd8ba3e39253fa73.jpg,800,550,1,645,132,677,165
304,5-avi-frame3209_jpg.rf.9302b4ffcda260915ed5e1c25b6b46b9.jpg,800,550,1,676,131,710,167
305,5-avi-frame322_jpg.rf.93cb5da6cdb9316c9f96772d03b748e9.jpg,800,550,46,635,189,657,246
306,5-avi-frame322_jpg.rf.93cb5da6cdb9316c9f96772d03b748e9.jpg,800,550,27,493,171,506,186
307,5-avi-frame322_jpg.rf.93cb5da6cdb9316c9f96772d03b748e9.jpg,800,550,26,492,156,507,169
308,5-avi-frame324_jpg.rf.8313c3bbaa72f6d0c7066366c19b5370.jpg,800,550,46,746,179,779,261
309,5-avi-frame324_jpg.rf.8313c3bbaa72f6d0c7066366c19b5370.jpg,800,550,26,501,148,516,162
310,5-avi-frame324_jpg.rf.8313c3bbaa72f6d0c7066366c19b5370.jpg,800,550,27,501,165,517,182
311,5-avi-frame326_jpg.rf.46552212840b207fe9c9ed1f1d172e7f.jpg,800,550,27,512,161,531,178
312,5-avi-frame326_jpg.rf.46552212840b207fe9c9ed1f1d172e7f.jpg,800,550,26,510,141,532,160
313,5-avi-frame326_jpg.rf.c3a937ef3e7382c0ee5872bbd926e5f3.jpg,800,550,27,512,160,532,179
314,5-avi-frame326_jpg.rf.c3a937ef3e7382c0ee5872bbd926e5f3.jpg,800,550,26,511,141,532,159
315,5-avi-frame328_jpg.rf.e5826205a45ce4620efa2632bd596011.jpg,800,550,27,528,156,547,176
316,5-avi-frame328_jpg.rf.e5826205a45ce4620efa2632bd596011.jpg,800,550,26,527,134,548,152
317,5-avi-frame329_jpg.rf.ae987cb330ed4c0e29d64f25509ad397.jpg,800,550,27,536,154,558,174
318,5-avi-frame329_jpg.rf.ae987cb330ed4c0e29d64f25509ad397.jpg,800,550,26,535,129,559,151
319,5-avi-frame3315_jpg.rf.78b197fe5bd8242fbe4c761fdfe35389.jpg,800,550,8,485,172,501,189
320,5-avi-frame3315_jpg.rf.78b197fe5bd8242fbe4c761fdfe35389.jpg,800,550,5,261,189,271,200
321,5-avi-frame3315_jpg.rf.78b197fe5bd8242fbe4c761fdfe35389.jpg,800,550,5,290,164,299,173
322,5-avi-frame3315_jpg.rf.78b197fe5bd8242fbe4c761fdfe35389.jpg,800,550,4,413,159,421,168
323,5-avi-frame3315_jpg.rf.78b197fe5bd8242fbe4c761fdfe35389.jpg,800,550,4,442,186,452,196
324,5-avi-frame3326_jpg.rf.b6c635063956566034d35bd72a658474.jpg,800,550,8,566,148,598,179
325,5-avi-frame3326_jpg.rf.b6c635063956566034d35bd72a658474.jpg,800,550,4,421,145,432,156
326,5-avi-frame3326_jpg.rf.b6c635063956566034d35bd72a658474.jpg,800,550,4,461,181,472,193
327,5-avi-frame3326_jpg.rf.b6c635063956566034d35bd72a658474.jpg,800,550,5,261,153,273,165
328,5-avi-frame3326_jpg.rf.b6c635063956566034d35bd72a658474.jpg,800,550,5,224,186,236,198
329,5-avi-frame3326_jpg.rf.b6c635063956566034d35bd72a658474.jpg,800,550,14,476,182,482,190
330,5-avi-frame3326_jpg.rf.b6c635063956566034d35bd72a658474.jpg,800,550,35,607,163,627,175
331,5-avi-frame3335_jpg.rf.fd7193b73178e9dcb8da7b28836bf670.jpg,800,550,4,435,122,451,140
332,5-avi-frame3335_jpg.rf.fd7193b73178e9dcb8da7b28836bf670.jpg,800,550,4,491,173,509,191
333,5-avi-frame3335_jpg.rf.fd7193b73178e9dcb8da7b28836bf670.jpg,800,550,5,165,181,180,196
334,5-avi-frame3335_jpg.rf.fd7193b73178e9dcb8da7b28836bf670.jpg,800,550,5,215,136,231,151
335,5-avi-frame3337_jpg.rf.c55117138a367d66763eeee7a87e8085.jpg,800,550,5,145,178,162,194
336,5-avi-frame3337_jpg.rf.c55117138a367d66763eeee7a87e8085.jpg,800,550,5,200,129,217,145
337,5-avi-frame3337_jpg.rf.c55117138a367d66763eeee7a87e8085.jpg,800,550,4,440,113,459,134
338,5-avi-frame3337_jpg.rf.c55117138a367d66763eeee7a87e8085.jpg,800,550,4,502,169,520,187
339,5-avi-frame336_jpg.rf.aa1c4c3a07c35adb30e019fe1e3d87f3.jpg,800,550,26,642,83,692,123
340,5-avi-frame336_jpg.rf.aa1c4c3a07c35adb30e019fe1e3d87f3.jpg,800,550,27,648,127,687,164
341,5-avi-frame342_jpg.rf.5c7d4d5038ed9ca8eebdc32d62239445.jpg,800,550,2,453,164,465,174
342,5-avi-frame342_jpg.rf.5c7d4d5038ed9ca8eebdc32d62239445.jpg,800,550,1,453,182,464,191
343,5-avi-frame343_jpg.rf.b07c2cb90c7b2e7ac72cb61debb93437.jpg,800,550,2,456,163,470,174
344,5-avi-frame343_jpg.rf.b07c2cb90c7b2e7ac72cb61debb93437.jpg,800,550,1,458,182,468,191
345,5-avi-frame3458_jpg.rf.c8dfa0e1d316ef8f8ef864e2aa0e7a92.jpg,800,550,13,542,148,570,173
346,5-avi-frame345_jpg.rf.9fd385da99f101996ae0ea15f6b1d9b3.jpg,800,550,2,462,164,480,177
347,5-avi-frame345_jpg.rf.9fd385da99f101996ae0ea15f6b1d9b3.jpg,800,550,1,466,185,477,194
348,5-avi-frame345_jpg.rf.9fd385da99f101996ae0ea15f6b1d9b3.jpg,800,550,37,465,178,477,184
349,5-avi-frame3460_jpg.rf.50981760f65db53dd5f496345e23f0c8.jpg,800,550,13,571,138,604,168
350,5-avi-frame3462_jpg.rf.5204ebefa475749fbbb0ff8a739e7524.jpg,800,550,13,612,129,652,165
351,5-avi-frame3463_jpg.rf.a37b3477e30833ce9b5c749295643d1e.jpg,800,550,13,637,116,682,156
352,5-avi-frame3463_jpg.rf.d678541b7d367a697ddd4cda61fa8ccc.jpg,800,550,13,635,115,682,158
353,5-avi-frame3465_jpg.rf.b0b5496b11a2ec6487a60f39f74e802b.jpg,800,550,13,714,92,772,144
354,5-avi-frame349_jpg.rf.0bcb3a9a3cf2742fd8615d2066dd638e.jpg,800,550,2,482,151,504,169
355,5-avi-frame349_jpg.rf.0bcb3a9a3cf2742fd8615d2066dd638e.jpg,800,550,37,485,170,500,177
356,5-avi-frame349_jpg.rf.0bcb3a9a3cf2742fd8615d2066dd638e.jpg,800,550,1,487,177,500,189
357,5-avi-frame350_jpg.rf.7156cc7a1e5a709fb5e8a34605bd4660.jpg,800,550,1,490,176,504,190
358,5-avi-frame350_jpg.rf.7156cc7a1e5a709fb5e8a34605bd4660.jpg,800,550,37,490,169,504,176
359,5-avi-frame350_jpg.rf.7156cc7a1e5a709fb5e8a34605bd4660.jpg,800,550,2,486,151,507,168
360,5-avi-frame354_jpg.rf.d42db00b115398ddbf7c9e159e62186c.jpg,800,550,1,518,169,536,185
361,5-avi-frame354_jpg.rf.d42db00b115398ddbf7c9e159e62186c.jpg,800,550,2,511,137,539,160
362,5-avi-frame354_jpg.rf.d42db00b115398ddbf7c9e159e62186c.jpg,800,550,37,517,161,535,169
363,5-avi-frame355_jpg.rf.be53ca5a6dbd7a855823b9313ef95446.jpg,800,550,1,530,169,547,185
364,5-avi-frame355_jpg.rf.be53ca5a6dbd7a855823b9313ef95446.jpg,800,550,37,529,159,547,168
365,5-avi-frame355_jpg.rf.be53ca5a6dbd7a855823b9313ef95446.jpg,800,550,2,523,132,554,158
366,5-avi-frame357_jpg.rf.1d685e2e9d1734ddac02b9c2e0820c74.jpg,800,550,1,554,159,577,180
367,5-avi-frame357_jpg.rf.1d685e2e9d1734ddac02b9c2e0820c74.jpg,800,550,2,546,118,584,148
368,5-avi-frame357_jpg.rf.1d685e2e9d1734ddac02b9c2e0820c74.jpg,800,550,37,554,148,576,159
369,5-avi-frame3601_jpg.rf.3469e2079f5982a87876f3c27115cbb2.jpg,800,550,5,49,173,68,192
370,5-avi-frame3601_jpg.rf.3469e2079f5982a87876f3c27115cbb2.jpg,800,550,5,133,104,152,122
371,5-avi-frame3601_jpg.rf.3469e2079f5982a87876f3c27115cbb2.jpg,800,550,4,428,87,451,109
372,5-avi-frame3601_jpg.rf.3469e2079f5982a87876f3c27115cbb2.jpg,800,550,4,527,159,548,179
373,5-avi-frame360_jpg.rf.f3dfc320b70433a29fd153cd70e280c6.jpg,800,550,37,607,135,635,149
374,5-avi-frame360_jpg.rf.f3dfc320b70433a29fd153cd70e280c6.jpg,800,550,2,598,94,644,133
375,5-avi-frame360_jpg.rf.f3dfc320b70433a29fd153cd70e280c6.jpg,800,550,1,607,150,635,179
376,5-avi-frame362_jpg.rf.e7c09cf49706ac793d2fb2a97bd6b764.jpg,800,550,1,668,135,704,170
377,5-avi-frame362_jpg.rf.e7c09cf49706ac793d2fb2a97bd6b764.jpg,800,550,37,668,116,703,134
378,5-avi-frame362_jpg.rf.e7c09cf49706ac793d2fb2a97bd6b764.jpg,800,550,2,655,66,715,115
379,5-avi-frame363_jpg.rf.275bb3ab0ca24a2e629eec154644a47c.jpg,800,550,2,698,47,767,102
380,5-avi-frame363_jpg.rf.275bb3ab0ca24a2e629eec154644a47c.jpg,800,550,37,711,104,753,124
381,5-avi-frame363_jpg.rf.275bb3ab0ca24a2e629eec154644a47c.jpg,800,550,1,712,126,755,167
382,5-avi-frame3645_jpg.rf.aa5e2bac06cdd54a3713a1bf6c6aa267.jpg,800,550,8,462,176,476,190
383,5-avi-frame3649_jpg.rf.19f233e589a774eeaefb30e783af5b63.jpg,800,550,8,474,172,489,187
384,5-avi-frame3656_jpg.rf.130b2b9c6da6224a06a745f0652a0121.jpg,800,550,8,502,163,523,184
385,5-avi-frame3664_jpg.rf.281715e08fa11a9bb763081732f9d02e.jpg,800,550,8,576,141,610,176
386,5-avi-frame3664_jpg.rf.71c9b545a181651166de56ab86d98133.jpg,800,550,8,574,142,610,177
387,5-avi-frame3736_jpg.rf.042f819698bc45df385c923738ba083b.jpg,800,550,2,482,161,502,177
388,5-avi-frame3736_jpg.rf.c3e685afd5a8ed463d450c2b410153fb.jpg,800,550,2,482,161,501,177
389,5-avi-frame3736_jpg.rf.c3e685afd5a8ed463d450c2b410153fb.jpg,800,550,1,486,183,497,193
390,5-avi-frame3736_jpg.rf.c3e685afd5a8ed463d450c2b410153fb.jpg,800,550,1,114,187,125,198
391,5-avi-frame3736_jpg.rf.c3e685afd5a8ed463d450c2b410153fb.jpg,800,550,2,112,166,127,180
392,5-avi-frame3741_jpg.rf.86198e8a0c81724274a1287d135f49b9.jpg,800,550,1,512,178,527,192
393,5-avi-frame3741_jpg.rf.86198e8a0c81724274a1287d135f49b9.jpg,800,550,2,509,152,532,171
394,5-avi-frame3741_jpg.rf.86198e8a0c81724274a1287d135f49b9.jpg,800,550,2,34,157,58,175
395,5-avi-frame3741_jpg.rf.86198e8a0c81724274a1287d135f49b9.jpg,800,550,1,39,183,54,196
396,5-avi-frame3742_jpg.rf.dea6c0bdaa12058fe16aeb23dd48766d.jpg,800,550,2,515,148,541,170
397,5-avi-frame3742_jpg.rf.dea6c0bdaa12058fe16aeb23dd48766d.jpg,800,550,1,521,178,536,191
398,5-avi-frame3742_jpg.rf.dea6c0bdaa12058fe16aeb23dd48766d.jpg,800,550,2,17,156,36,174
399,5-avi-frame3742_jpg.rf.dea6c0bdaa12058fe16aeb23dd48766d.jpg,800,550,1,20,184,34,197
400,5-avi-frame3743_jpg.rf.acd81774953b8238d4a3e2225e1d0fe6.jpg,800,550,37,528,168,545,176
401,5-avi-frame3743_jpg.rf.acd81774953b8238d4a3e2225e1d0fe6.jpg,800,550,2,522,146,550,167
402,5-avi-frame3743_jpg.rf.acd81774953b8238d4a3e2225e1d0fe6.jpg,800,550,1,528,177,544,192
403,5-avi-frame3743_jpg.rf.d3fc8e6e7d9d0e8d1f3c4a1e4c83350e.jpg,800,550,37,528,168,545,176
404,5-avi-frame3743_jpg.rf.d3fc8e6e7d9d0e8d1f3c4a1e4c83350e.jpg,800,550,2,523,146,550,168
405,5-avi-frame3743_jpg.rf.d3fc8e6e7d9d0e8d1f3c4a1e4c83350e.jpg,800,550,1,529,176,545,192
406,5-avi-frame3745_jpg.rf.5a22606850730d5f3551e50844c63c50.jpg,800,550,1,548,173,566,191
407,5-avi-frame3745_jpg.rf.5a22606850730d5f3551e50844c63c50.jpg,800,550,37,547,163,567,172
408,5-avi-frame3745_jpg.rf.5a22606850730d5f3551e50844c63c50.jpg,800,550,2,543,139,572,164
409,5-avi-frame3749_jpg.rf.b8d7db0cf116b0ecc90ffecc71671bc6.jpg,800,550,2,601,115,643,150
410,5-avi-frame3749_jpg.rf.b8d7db0cf116b0ecc90ffecc71671bc6.jpg,800,550,1,610,164,634,189
411,5-avi-frame3749_jpg.rf.b8d7db0cf116b0ecc90ffecc71671bc6.jpg,800,550,37,609,150,635,163
412,5-avi-frame3750_jpg.rf.30e0382596eb9c097d727e2db23552d2.jpg,800,550,1,634,160,661,187
413,5-avi-frame3750_jpg.rf.30e0382596eb9c097d727e2db23552d2.jpg,800,550,37,633,145,662,160
414,5-avi-frame3750_jpg.rf.30e0382596eb9c097d727e2db23552d2.jpg,800,550,2,624,105,671,145
415,5-avi-frame3809_jpg.rf.47c1a8bbb70ee0bcd8121317e2f94071.jpg,800,550,5,284,158,295,167
416,5-avi-frame3809_jpg.rf.47c1a8bbb70ee0bcd8121317e2f94071.jpg,800,550,5,255,186,265,195
417,5-avi-frame3809_jpg.rf.47c1a8bbb70ee0bcd8121317e2f94071.jpg,800,550,4,412,154,423,164
418,5-avi-frame3809_jpg.rf.47c1a8bbb70ee0bcd8121317e2f94071.jpg,800,550,4,444,179,453,188
419,5-avi-frame3916_jpg.rf.53190ca816c42b825b8faa138ab712dd.jpg,800,550,1,461,181,471,192
420,5-avi-frame3918_jpg.rf.8a911544a04b516bdfe0524b6d52cb6b.jpg,800,550,1,467,180,480,191
421,5-avi-frame3_jpg.rf.612efd726de09c7d28a75eb4bcb61446.jpg,800,550,49,559,122,600,162
422,5-avi-frame3_jpg.rf.612efd726de09c7d28a75eb4bcb61446.jpg,800,550,2,442,168,456,182
423,5-avi-frame3_jpg.rf.612efd726de09c7d28a75eb4bcb61446.jpg,800,550,1,446,188,454,196
424,5-avi-frame3_jpg.rf.612efd726de09c7d28a75eb4bcb61446.jpg,800,550,11,443,181,456,187
425,5-avi-frame4017_jpg.rf.e232e4a89c4cae536e7e1e375121371c.jpg,800,550,30,535,139,575,161
426,5-avi-frame4017_jpg.rf.e232e4a89c4cae536e7e1e375121371c.jpg,800,550,40,543,160,565,181
427,5-avi-frame4018_jpg.rf.8fa984847a955e05ac5a60e90853579e.jpg,800,550,40,553,158,576,181
428,5-avi-frame4018_jpg.rf.8fa984847a955e05ac5a60e90853579e.jpg,800,550,30,542,135,587,160
429,5-avi-frame4019_jpg.rf.008323a3f66c0fca5764c4aa706ebca9.jpg,800,550,30,553,133,598,156
430,5-avi-frame4019_jpg.rf.008323a3f66c0fca5764c4aa706ebca9.jpg,800,550,40,563,157,587,180
431,5-avi-frame4022_jpg.rf.b847b228f57845513e078583722df1e6.jpg,800,550,30,592,116,647,145
432,5-avi-frame4022_jpg.rf.b847b228f57845513e078583722df1e6.jpg,800,550,40,605,146,633,174
433,5-avi-frame4022_jpg.rf.b847b228f57845513e078583722df1e6.jpg,800,550,4,407,171,416,179
434,5-avi-frame4022_jpg.rf.b847b228f57845513e078583722df1e6.jpg,800,550,5,248,179,257,188
435,5-avi-frame4022_jpg.rf.b847b228f57845513e078583722df1e6.jpg,800,550,1,448,177,458,186
436,5-avi-frame4022_jpg.rf.b847b228f57845513e078583722df1e6.jpg,800,550,1,152,178,162,187
437,5-avi-frame4023_jpg.rf.2d1b2acc558293e07ada0f54dea12e9c.jpg,800,550,1,450,176,460,185
438,5-avi-frame4023_jpg.rf.2d1b2acc558293e07ada0f54dea12e9c.jpg,800,550,1,146,179,155,187
439,5-avi-frame4023_jpg.rf.2d1b2acc558293e07ada0f54dea12e9c.jpg,800,550,5,246,178,255,189
440,5-avi-frame4023_jpg.rf.2d1b2acc558293e07ada0f54dea12e9c.jpg,800,550,4,407,170,416,179
441,5-avi-frame4023_jpg.rf.2d1b2acc558293e07ada0f54dea12e9c.jpg,800,550,8,418,175,425,182
442,5-avi-frame4023_jpg.rf.2d1b2acc558293e07ada0f54dea12e9c.jpg,800,550,7,450,187,460,192
443,5-avi-frame4023_jpg.rf.2d1b2acc558293e07ada0f54dea12e9c.jpg,800,550,7,145,188,156,194
444,5-avi-frame4023_jpg.rf.2d1b2acc558293e07ada0f54dea12e9c.jpg,800,550,19,625,142,652,171
445,5-avi-frame4023_jpg.rf.2d1b2acc558293e07ada0f54dea12e9c.jpg,800,550,40,609,109,670,143
446,5-avi-frame4024_jpg.rf.dfaa514995c6de0e11648fa1493d9144.jpg,800,550,19,630,100,695,136
447,5-avi-frame4024_jpg.rf.dfaa514995c6de0e11648fa1493d9144.jpg,800,550,40,645,136,677,170
448,5-avi-frame4024_jpg.rf.dfaa514995c6de0e11648fa1493d9144.jpg,800,550,1,453,175,463,185
449,5-avi-frame4024_jpg.rf.dfaa514995c6de0e11648fa1493d9144.jpg,800,550,4,409,170,418,179
450,5-avi-frame4024_jpg.rf.dfaa514995c6de0e11648fa1493d9144.jpg,800,550,5,244,178,253,187
451,5-avi-frame4024_jpg.rf.dfaa514995c6de0e11648fa1493d9144.jpg,800,550,1,139,177,149,187
452,5-avi-frame4024_jpg.rf.dfaa514995c6de0e11648fa1493d9144.jpg,800,550,1,419,175,427,182
453,5-avi-frame4024_jpg.rf.dfaa514995c6de0e11648fa1493d9144.jpg,800,550,7,453,187,463,192
454,5-avi-frame4024_jpg.rf.dfaa514995c6de0e11648fa1493d9144.jpg,800,550,7,140,187,150,193
455,5-avi-frame4025_jpg.rf.a7540404553b5515b66a2f96b000ff43.jpg,800,550,19,654,91,725,129
456,5-avi-frame4025_jpg.rf.a7540404553b5515b66a2f96b000ff43.jpg,800,550,40,670,129,706,165
457,5-avi-frame4025_jpg.rf.a7540404553b5515b66a2f96b000ff43.jpg,800,550,1,454,174,466,185
458,5-avi-frame4025_jpg.rf.a7540404553b5515b66a2f96b000ff43.jpg,800,550,7,454,185,464,190
459,5-avi-frame4025_jpg.rf.a7540404553b5515b66a2f96b000ff43.jpg,800,550,7,132,186,144,192
460,5-avi-frame4025_jpg.rf.a7540404553b5515b66a2f96b000ff43.jpg,800,550,1,132,175,143,186
461,5-avi-frame4025_jpg.rf.a7540404553b5515b66a2f96b000ff43.jpg,800,550,5,241,177,251,187
462,5-avi-frame4025_jpg.rf.a7540404553b5515b66a2f96b000ff43.jpg,800,550,4,409,168,418,178
463,5-avi-frame4025_jpg.rf.a7540404553b5515b66a2f96b000ff43.jpg,800,550,8,419,173,427,181
464,5-avi-frame4030_jpg.rf.4c805089cee805266b9b71c12b124cc1.jpg,800,550,1,472,170,484,183
465,5-avi-frame4030_jpg.rf.4c805089cee805266b9b71c12b124cc1.jpg,800,550,4,412,166,423,177
466,5-avi-frame4030_jpg.rf.4c805089cee805266b9b71c12b124cc1.jpg,800,550,5,221,177,231,187
467,5-avi-frame4030_jpg.rf.4c805089cee805266b9b71c12b124cc1.jpg,800,550,7,472,185,484,191
468,5-avi-frame4030_jpg.rf.4c805089cee805266b9b71c12b124cc1.jpg,800,550,1,67,172,80,186
469,5-avi-frame4030_jpg.rf.4c805089cee805266b9b71c12b124cc1.jpg,800,550,7,66,186,80,192
470,5-avi-frame4030_jpg.rf.4c805089cee805266b9b71c12b124cc1.jpg,800,550,8,423,172,433,181
471,5-avi-frame4030_jpg.rf.f820219ac206440b92297e270420c23e.jpg,800,550,1,471,171,484,183
472,5-avi-frame4030_jpg.rf.f820219ac206440b92297e270420c23e.jpg,800,550,7,472,184,485,191
473,5-avi-frame4030_jpg.rf.f820219ac206440b92297e270420c23e.jpg,800,550,4,413,167,423,177
474,5-avi-frame4030_jpg.rf.f820219ac206440b92297e270420c23e.jpg,800,550,5,221,176,232,188
475,5-avi-frame4030_jpg.rf.f820219ac206440b92297e270420c23e.jpg,800,550,1,66,172,80,186
